RFA(Sample Set ID)/Tag_id|Segment|Station ID|Station Description|Parameter Code|Parameter Description|Greater Than/Less Than|Value|End Date|End Time|End Depth|Start Date|Start Time|Start Depth|Composite Category|Composite Type|Submitting Entity|Collecting Entity|Monitoring Type|Comments
L092128|1415|17425|N LLANO R UPSTRM LLANO R|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||2|10/06/2008|10:05|0.3||||||LC|LC|RT|Metals in water analyzed using EPA 200.8, except codes 01046 and 00925 used EPA 200.7
L095671|1415|17425|N LLANO R UPSTRM LLANO R|00945|SULFATE (MG/L AS SO4)||16.7|08/03/2009|10:10|0.3||||||LC|LC|RT|
L100075|1415|17425|N LLANO R UPSTRM LLANO R|00940|CHLORIDE (MG/L AS CL)||17.7|08/12/2010|10:10|0.3||||||LC|LC|RT|
L113903|1415|17471|LLANO RIVER AT KIMBLE CR 310|00940|CHLORIDE (MG/L AS CL)||13.9|02/04/2015|09:05|0.3||||||LC|LC|RT|
L103538|1415|17471|LLANO RIVER AT KIMBLE CR 310|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||10.8|08/04/2011|08:30|0.3||||||LC|LC|RT|
L103538|1415|17471|LLANO RIVER AT KIMBLE CR 310|00945|SULFATE (MG/L AS SO4)||6.9|08/04/2011|08:30|0.3||||||LC|LC|RT|
L105974|1415|17471|LLANO RIVER AT KIMBLE CR 310|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||9.1|04/12/2012|09:40|0.3||||||LC|LC|RT|
L109872|1415|17471|LLANO RIVER AT KIMBLE CR 310|00940|CHLORIDE (MG/L AS CL)||14.2|08/06/2013|10:49|0.3||||||LC|LC|RT|
L111038|1415|17471|LLANO RIVER AT KIMBLE CR 310|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||2.7|02/06/2014|09:20|0.3||||||LC|LC|RT|
L111520|1415|17471|LLANO RIVER AT KIMBLE CR 310|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||13.2|04/10/2014|10:12|0.3||||||LC|LC|RT|
L100610|1415|17471|LLANO RIVER AT KIMBLE CR 310|00940|CHLORIDE (MG/L AS CL)||12.9|10/12/2010|09:40|0.3||||||LC|LC|RT|
L116253|1415|18197|S LLANO R UPSTREAM OF ST PARK|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||4.9|10/20/2015|10:41|0.3||||||LC|LC|RT|
L117187|1415|18197|S LLANO R UPSTREAM OF ST PARK|00940|CHLORIDE (MG/L AS CL)||9.6|02/23/2016|10:10|0.3||||||LC|LC|RT|
L119390|1415|18197|S LLANO R UPSTREAM OF ST PARK|00940|CHLORIDE (MG/L AS CL)||7.4|10/18/2016|10:03|0.3||||||LC|LC|RT|
L118521|1415|18197|S LLANO R UPSTREAM OF ST PARK|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||9.7|08/11/2016|10:57|0.3||||||LC|LC|RT|
TX02241|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||5|09/27/2012|11:16|0.3||||||TX|TU|RT|Lab Chemistry
TX02357|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00945|SULFATE (MG/L AS SO4)||6|12/05/2012|13:29|0.3||||||TX|TU|RT|Lab Chemistry
TX04280|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||12|12/04/2013|11:15|0.3||||||TX|TU|RT|Lab Chemistry
L064126|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00945|SULFATE (MG/L AS SO4)||6.98|08/06/2001|10:20|0.33||||||LC|LC|RT|
L070696|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00940|CHLORIDE (MG/L AS CL)||10.8|08/01/2002|11:00|0.33||||||LC|LC|RT|
L070926|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||5|12/17/2002|08:30|0.2||||||LC|LC|RT|
L076231|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00945|SULFATE (MG/L AS SO4)|<|5|04/07/2004|10:14|0.32||||||LC|LC|RT|
L077770|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00940|CHLORIDE (MG/L AS CL)||11.2|08/16/2004|10:25|0.33||||||LC|LC|RT|
L081350|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|70300|RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)||228|08/11/2005|11:40|0.33||||||LC|LC|RT|
L081609|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00940|CHLORIDE (MG/L AS CL)||11.4|10/03/2005|11:00|0.33||||||LC|LC|RT|
L076117|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||7|12/10/2003|09:45|0.33||||||LC|LC|RT|
L078491|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00945|SULFATE (MG/L AS SO4)||12.3|12/02/2004|10:15|0.33||||||LC|LC|RT|
L085374|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||4|08/28/2006|10:55|0.3||||||LC|LC|RT|
L089382|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00945|SULFATE (MG/L AS SO4)|<|10|08/09/2007|09:35|0.3||||||LC|LC|RT|
L089540|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00940|CHLORIDE (MG/L AS CL)||11.5|02/04/2008|09:45|0.3||||||LC|LC|RT|
TX04320|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|82079|TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU||14.8|03/13/2014|11:30|0.3||||||TX|TU|RT|Lab Chemistry
TX02484|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|82079|TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU||9.7|02/18/2013|11:31|0.3||||||TX|TU|RT|Lab Chemistry
L113134|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00945|SULFATE (MG/L AS SO4)||11.6|10/13/2014|10:42|0.3||||||LC|LC|RT|
L114332|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00940|CHLORIDE (MG/L AS CL)||17.2|04/06/2015|11:13|0.3||||||LC|LC|RT|
TX04156|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00940|CHLORIDE (MG/L AS CL)||13|09/16/2013|15:10|0.3||||||TX|TU|RT|Lab Chemistry
L115462|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00940|CHLORIDE (MG/L AS CL)||20.3|08/10/2015|10:37|0.3||||||LC|LC|RT|
L116254|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||11.6|10/20/2015|11:16|0.3||||||LC|LC|RT|
L119391|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||8.9|10/18/2016|10:38|0.3||||||LC|LC|RT|
L118522|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||15.1|08/11/2016|11:32|0.3||||||LC|LC|RT|
0033822|1415|17425|N LLANO R UPSTRM LLANO R|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||5|12/05/2001|14:21|0.3||||||WC|FO|RT|
0039208|1415|17425|N LLANO R UPSTRM LLANO R|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||33|09/23/2002|15:00|0.3||||||WC|FO|RT|LIM 00680     2 TRDE  (NPOC).
0039234|1415|17425|N LLANO R UPSTRM LLANO R|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||4|12/09/2002|13:40|0.3||||||WC|FO|RT|LIM 00680     2 TRDE  (NPOC).
0042218|1415|17425|N LLANO R UPSTRM LLANO R|00940|CHLORIDE (MG/L AS CL)||25|03/06/2003|14:30|0.3||||||WC|FO|RT|LIM 32211     1 TRDE %RPD for batch's duplicate chlorophyll analysis  was greateLIM 32211     2 TRDE  than the  laboratory's established Control Limit.LIM 00680     1 TRDE  Reported TOC result is actually Nonpurgeable Organic Carbo
0042218|1415|17425|N LLANO R UPSTRM LLANO R|00945|SULFATE (MG/L AS SO4)||18|03/06/2003|14:30|0.3||||||WC|FO|RT|LIM 32211     1 TRDE %RPD for batch's duplicate chlorophyll analysis  was greateLIM 32211     2 TRDE  than the  laboratory's established Control Limit.LIM 00680     1 TRDE  Reported TOC result is actually Nonpurgeable Organic Carbo
0042265|1415|17425|N LLANO R UPSTRM LLANO R|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||2|09/04/2003|13:40|0.3||||||WC|FO|RT|LIM 32211     1 TRDE %RPD for batch's duplicate chlorophyll analysis was greaterLIM 32211     2 TRDE than the laboratory's established Control Limit.LIM 70507     1 TRDE The AWRL for ortho-phos yielded 155% recovery, probably dueLIM 70507     2 TRDE to a slight dip in the baseline before the ortho-phos peak.LIM 00680     1 TRDE  Reported TOC result is actually Nonpurgeable Organic Carbo
0042391|1415|17425|N LLANO R UPSTRM LLANO R|00940|CHLORIDE (MG/L AS CL)||21|12/09/2004|12:30|0.3||||||WC|FO|RT|
0050181|1415|17425|N LLANO R UPSTRM LLANO R|00940|CHLORIDE (MG/L AS CL)||19|12/15/2005|12:43|0.3||||||WC|FO|RT|TKN analysis not performed - Instrument Failure.
L105257|1415|17425|N LLANO R UPSTRM LLANO R|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||4.6|02/02/2012|09:20|0.3||||||LC|LC|RT|
L109871|1415|17425|N LLANO R UPSTRM LLANO R|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||18.2|08/06/2013|10:19|0.3||||||LC|LC|RT|
L105975|1415|17425|N LLANO R UPSTRM LLANO R|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||1.1|04/12/2012|10:05|0.3||||||LC|LC|RT|
1001591|1415|17425|N LLANO R UPSTRM LLANO R|00945|SULFATE (MG/L AS SO4)||18|03/08/2007|11:30|0.3||||||WC|FO|RT|
1017390|1415|17425|N LLANO R UPSTRM LLANO R|00940|CHLORIDE (MG/L AS CL)||15|06/06/2007|13:30|0.3||||||WC|FO|RT|
1011706|1415|17425|N LLANO R UPSTRM LLANO R|00945|SULFATE (MG/L AS SO4)||23|12/18/2006|11:10|0.3||||||WC|FO|RT|
1043077|1415|17425|N LLANO R UPSTRM LLANO R|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||5|03/06/2008|13:25|0.3||||||WC|FO|RT|
1043077|1415|17425|N LLANO R UPSTRM LLANO R|70300|RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)||284|03/06/2008|13:25|0.3||||||WC|FO|RT|
1040560|1415|17425|N LLANO R UPSTRM LLANO R|00940|CHLORIDE (MG/L AS CL)||14|12/11/2007|12:40|0.3||||||WC|FO|RT|
L093436|1415|17425|N LLANO R UPSTRM LLANO R|00940|CHLORIDE (MG/L AS CL)||24.2|02/02/2009|10:10|0.3||||||LC|LC|RT|
L094003|1415|17425|N LLANO R UPSTRM LLANO R|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)|<|1|04/01/2009|10:15|0.2||||||LC|LC|RT|
L095671|1415|17425|N LLANO R UPSTRM LLANO R|00940|CHLORIDE (MG/L AS CL)||25.4|08/03/2009|10:10|0.3||||||LC|LC|RT|
L096617|1415|17425|N LLANO R UPSTRM LLANO R|00940|CHLORIDE (MG/L AS CL)||18|10/05/2009|10:15|0.3||||||LC|LC|RT|
L098217|1415|17425|N LLANO R UPSTRM LLANO R|00940|CHLORIDE (MG/L AS CL)||16.1|04/01/2010|10:40|0.3||||||LC|LC|RT|
L102254|1415|17425|N LLANO R UPSTRM LLANO R|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||6.9|04/04/2011|10:20|0.1||||||LC|LC|RT|
L113132|1415|17471|LLANO RIVER AT KIMBLE CR 310|00940|CHLORIDE (MG/L AS CL)||13.4|10/13/2014|08:57|0.3||||||LC|LC|RT|
L114330|1415|17471|LLANO RIVER AT KIMBLE CR 310|00945|SULFATE (MG/L AS SO4)||9.2|04/06/2015|09:51|0.3||||||LC|LC|RT|
L115460|1415|17471|LLANO RIVER AT KIMBLE CR 310|00945|SULFATE (MG/L AS SO4)||7.6|08/10/2015|09:30|0.3||||||LC|LC|RT|
L105974|1415|17471|LLANO RIVER AT KIMBLE CR 310|00945|SULFATE (MG/L AS SO4)||10.6|04/12/2012|09:40|0.3||||||LC|LC|RT|
L109872|1415|17471|LLANO RIVER AT KIMBLE CR 310|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||10.7|08/06/2013|10:49|0.3||||||LC|LC|RT|
L101661|1415|17471|LLANO RIVER AT KIMBLE CR 310|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||1.6|02/03/2011|10:45|0.1||||||LC|LC|RT|
L102253|1415|17471|LLANO RIVER AT KIMBLE CR 310|00945|SULFATE (MG/L AS SO4)||8.7|04/04/2011|09:50|0.3||||||LC|LC|RT|
L113133|1415|18197|S LLANO R UPSTREAM OF ST PARK|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||3.9|10/13/2014|09:23|0.3||||||LC|LC|RT|
1428783|1415|18197|S LLANO R UPSTREAM OF ST PARK|00940|CHLORIDE (MG/L AS CL)||12|11/19/2013|13:35|0.3||||||WC|FO|RT|
1428783|1415|18197|S LLANO R UPSTREAM OF ST PARK|00945|SULFATE (MG/L AS SO4)||7|11/19/2013|13:35|0.3||||||WC|FO|RT|
1456394|1415|18197|S LLANO R UPSTREAM OF ST PARK|00945|SULFATE (MG/L AS SO4)|<|5|05/06/2014|11:45|0.3||||||WC|FO|RT|TP sample not analyzed due to lab analytical error.
1464609|1415|18197|S LLANO R UPSTREAM OF ST PARK|00945|SULFATE (MG/L AS SO4)||6|08/06/2014|13:30|0.3||||||WC|FO|RT|ALKT,NH3,PT,TKN,TOC requested. Analyses not performed due to improper sample storage temperature.  Field data not available per region staff DMA Nov 2016
L118521|1415|18197|S LLANO R UPSTREAM OF ST PARK|00940|CHLORIDE (MG/L AS CL)||10.8|08/11/2016|10:57|0.3||||||LC|LC|RT|
L118521|1415|18197|S LLANO R UPSTREAM OF ST PARK|00945|SULFATE (MG/L AS SO4)||5.3|08/11/2016|10:57|0.3||||||LC|LC|RT|
TX06160|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|82079|TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU||11.5|02/06/2015|11:15|0.3||||||TX|TU|RT|Lab Chemistry
TX02357|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||18|12/05/2012|13:29|0.3||||||TX|TU|RT|Lab Chemistry
TX02357|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00940|CHLORIDE (MG/L AS CL)||11|12/05/2012|13:29|0.3||||||TX|TU|RT|Lab Chemistry
L067119|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00940|CHLORIDE (MG/L AS CL)||11.1|12/06/2001|08:30|0.33||||||LC|LC|RT|
L067119|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||5|12/06/2001|08:30|0.33||||||LC|LC|RT|
L068568|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00940|CHLORIDE (MG/L AS CL)||13.3|04/18/2002|09:30|0.33||||||LC|LC|RT|
L073713|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||6|08/11/2003|10:26|0.33||||||LC|LC|RT|
L074391|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00945|SULFATE (MG/L AS SO4)||5.9|10/14/2003|09:40|0.33||||||LC|LC|RT|00671 32213 values corrected per DCR 7/1/2004 MDMA
L078286|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||10|10/12/2004|10:15|0.34||||||LC|LC|RT|
L078491|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||19|12/02/2004|10:15|0.33||||||LC|LC|RT|
L085374|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00945|SULFATE (MG/L AS SO4)|<|10|08/28/2006|10:55|0.3||||||LC|LC|RT|
L089574|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00940|CHLORIDE (MG/L AS CL)||11.4|04/07/2008|10:30|0.3||||||LC|LC|RT|
L093438|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00940|CHLORIDE (MG/L AS CL)||11.9|02/02/2009|10:40|0.3||||||LC|LC|RT|
L093438|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00945|SULFATE (MG/L AS SO4)||7.1|02/02/2009|10:40|0.3||||||LC|LC|RT|
TX04320|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||12|03/13/2014|11:30|0.3||||||TX|TU|RT|Lab Chemistry
TX02484|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||8|02/18/2013|11:31|0.3||||||TX|TU|RT|Lab Chemistry
L113134|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00940|CHLORIDE (MG/L AS CL)||16|10/13/2014|10:42|0.3||||||LC|LC|RT|
L113134|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||3.3|10/13/2014|10:42|0.3||||||LC|LC|RT|
L113905|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||5.5|02/04/2015|10:15|0.3||||||LC|LC|RT|
TX04156|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00945|SULFATE (MG/L AS SO4)||5|09/16/2013|15:10|0.3||||||TX|TU|RT|Lab Chemistry
L115462|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00945|SULFATE (MG/L AS SO4)||14.6|08/10/2015|10:37|0.3||||||LC|LC|RT|
L117732|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00940|CHLORIDE (MG/L AS CL)||13.5|04/14/2016|10:54|0.3||||||LC|LC|RT|
L117188|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00945|SULFATE (MG/L AS SO4)||15.7|02/23/2016|10:37|0.3||||||LC|LC|RT|
L119391|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00945|SULFATE (MG/L AS SO4)||12.3|10/18/2016|10:38|0.3||||||LC|LC|RT|
L118522|1415|21548|NORTH LLANO RIVER 75 METERS UPSTREAM OF US 377 IN JUNCTION|00940|CHLORIDE (MG/L AS CL)||17.7|08/11/2016|11:32|0.3||||||LC|LC|RT|
0039155|1415|17425|N LLANO R UPSTRM LLANO R|00945|SULFATE (MG/L AS SO4)||18|04/02/2002|14:13|0.3||||||WC|FO|RT|
0039208|1415|17425|N LLANO R UPSTRM LLANO R|70300|RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)||302|09/23/2002|15:00|0.3||||||WC|FO|RT|LIM 00680     2 TRDE  (NPOC).
0042338|1415|17425|N LLANO R UPSTRM LLANO R|00940|CHLORIDE (MG/L AS CL)||18|06/14/2004|14:20|0.3||||||WC|FO|RT|Params 00625 and 00680 remarked per DCR 030805 MDMA
0050150|1415|17425|N LLANO R UPSTRM LLANO R|70300|RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)||306|09/08/2005|12:36|0.3||||||WC|FO|RT|
0050181|1415|17425|N LLANO R UPSTRM LLANO R|70300|RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)||278|12/15/2005|12:43|0.3||||||WC|FO|RT|TKN analysis not performed - Instrument Failure.
0053891|1415|17425|N LLANO R UPSTRM LLANO R|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)|<|4|06/08/2006|13:36|0.3||||||WC|FO|RT|
L105257|1415|17425|N LLANO R UPSTRM LLANO R|00945|SULFATE (MG/L AS SO4)||27.6|02/02/2012|09:20|0.3||||||LC|LC|RT|
L107246|1415|17425|N LLANO R UPSTRM LLANO R|00945|SULFATE (MG/L AS SO4)||18.9|10/01/2012|10:10|0.3||||||LC|LC|RT|
L111039|1415|17425|N LLANO R UPSTRM LLANO R|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||1.3|02/06/2014|09:42|0.3||||||LC|LC|RT|
1012010|1415|17425|N LLANO R UPSTRM LLANO R|00945|SULFATE (MG/L AS SO4)||18|09/07/2006|11:15|0.3||||||WC|FO|RT|
1001591|1415|17425|N LLANO R UPSTRM LLANO R|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)|<|4|03/08/2007|11:30|0.3||||||WC|FO|RT|
1001591|1415|17425|N LLANO R UPSTRM LLANO R|70300|RESIDUE,TOTAL FILTRABLE (DRIED AT 180C) (MG/L)||242|03/08/2007|11:30|0.3||||||WC|FO|RT|
1011706|1415|17425|N LLANO R UPSTRM LLANO R|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)|<|4|12/18/2006|11:10|0.3||||||WC|FO|RT|
1043077|1415|17425|N LLANO R UPSTRM LLANO R|00945|SULFATE (MG/L AS SO4)||15|03/06/2008|13:25|0.3||||||WC|FO|RT|
1051896|1415|17425|N LLANO R UPSTRM LLANO R|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)|<|4|06/03/2008|12:00|0.3||||||WC|FO|RT|
L093436|1415|17425|N LLANO R UPSTRM LLANO R|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||3|02/02/2009|10:10|0.3||||||LC|LC|RT|
L094003|1415|17425|N LLANO R UPSTRM LLANO R|00940|CHLORIDE (MG/L AS CL)||21.2|04/01/2009|10:15|0.2||||||LC|LC|RT|
L100611|1415|17425|N LLANO R UPSTRM LLANO R|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||3|10/12/2010|10:15|0.3||||||LC|LC|RT|
L101659|1415|17425|N LLANO R UPSTRM LLANO R|00940|CHLORIDE (MG/L AS CL)||17.8|02/03/2011|10:30|0.3||||||LC|LC|RT|
L101659|1415|17425|N LLANO R UPSTRM LLANO R|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)|<|1.1|02/03/2011|10:30|0.3||||||LC|LC|RT|
L114330|1415|17471|LLANO RIVER AT KIMBLE CR 310|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||29.6|04/06/2015|09:51|0.3||||||LC|LC|RT|
L109029|1415|17471|LLANO RIVER AT KIMBLE CR 310|00940|CHLORIDE (MG/L AS CL)||14.1|04/10/2013|10:05|0.3||||||LC|LC|RT|
L105256|1415|17471|LLANO RIVER AT KIMBLE CR 310|00945|SULFATE (MG/L AS SO4)||11|02/02/2012|08:55|0.1||||||LC|LC|RT|
L105974|1415|17471|LLANO RIVER AT KIMBLE CR 310|00940|CHLORIDE (MG/L AS CL)||14.4|04/12/2012|09:40|0.3||||||LC|LC|RT|
L111038|1415|17471|LLANO RIVER AT KIMBLE CR 310|00940|CHLORIDE (MG/L AS CL)||14.4|02/06/2014|09:20|0.3||||||LC|LC|RT|
L100074|1415|17471|LLANO RIVER AT KIMBLE CR 310|00945|SULFATE (MG/L AS SO4)||8|08/12/2010|09:35|0.3||||||LC|LC|RT|
L101661|1415|17471|LLANO RIVER AT KIMBLE CR 310|00940|CHLORIDE (MG/L AS CL)||11.4|02/03/2011|10:45|0.1||||||LC|LC|RT|
L102253|1415|17471|LLANO RIVER AT KIMBLE CR 310|00940|CHLORIDE (MG/L AS CL)||13.3|04/04/2011|09:50|0.3||||||LC|LC|RT|
L112687|1415|17471|LLANO RIVER AT KIMBLE CR 310|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||21.2|08/18/2014|10:35|0.3||||||LC|LC|RT|
L113904|1415|18197|S LLANO R UPSTREAM OF ST PARK|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||4.5|02/04/2015|09:50|0.3||||||LC|LC|RT|
L114331|1415|18197|S LLANO R UPSTREAM OF ST PARK|00945|SULFATE (MG/L AS SO4)||5.5|04/06/2015|10:44|0.3||||||LC|LC|RT|
L114331|1415|18197|S LLANO R UPSTREAM OF ST PARK|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||13.7|04/06/2015|10:44|0.3||||||LC|LC|RT|
L117731|1415|18197|S LLANO R UPSTREAM OF ST PARK|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||12.5|04/14/2016|10:20|0.3||||||LC|LC|RT|
L116253|1415|18197|S LLANO R UPSTREAM OF ST PARK|00940|CHLORIDE (MG/L AS CL)||9.7|10/20/2015|10:41|0.3||||||LC|LC|RT|
1274346|1415|18197|S LLANO R UPSTREAM OF ST PARK|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||10|07/13/2011|12:30|0.3||||||WC|SQ|RT|
1456394|1415|18197|S LLANO R UPSTREAM OF ST PARK|00940|CHLORIDE (MG/L AS CL)||11|05/06/2014|11:45|0.3||||||WC|FO|RT|TP sample not analyzed due to lab analytical error.
L119390|1415|18197|S LLANO R UPSTREAM OF ST PARK|00945|SULFATE (MG/L AS SO4)||5.2|10/18/2016|10:03|0.3||||||LC|LC|RT|
TX06120|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00945|SULFATE (MG/L AS SO4)||5.5|09/19/2014|12:25|0.3||||||TX|TU|RT|Lab Chemistry
TX06120|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||7|09/19/2014|12:25|0.3||||||TX|TU|RT|Lab Chemistry
TX02357|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|82079|TURBIDITY,LAB NEPHELOMETRIC TURBIDITY UNITS, NTU||23.2|12/05/2012|13:29|0.3||||||TX|TU|RT|Lab Chemistry
TX04116|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00940|CHLORIDE (MG/L AS CL)||12|06/04/2013|10:55|0.3||||||TX|TU|RT|Lab Chemistry
TX04116|1415|21489|LLANO RIVER 210 M DWNSTRM CONFL IN JUNCTION|00530|RESIDUE, TOTAL NONFILTRABLE (MG/L)||13|06/04/2013|10:55|0.3||||||TX|TU|RT|Lab Chemistry
